Name,Operation,Command Sent,Response Received,Conversion,Medium of transmission,Date and Time
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:44
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:45
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:46
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:48
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:49
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:51
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:52
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:54
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:55
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:56
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:58
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:46:59
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:00
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:02
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:03
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:05
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:07
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:08
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:09
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:11
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:12
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:13
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:15
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:17
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:18
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:20
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:22
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:24
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:25
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:26
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:27
Tag ID,Read,24110100E1F023,000000000000000000000000,hex as it is,UART,2026-09-03 15:47:29
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:54:56
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:55:01
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:55:06
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 15:55:11
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,hex as it is,UART,2026-09-03 16:08:30
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:33:45
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:33:47
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:33:48
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:33:48
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:33:48
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:33:48
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:33:48
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:33:48
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:33:51
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:33:53
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:33:55
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:33:57
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:33:59
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:34:01
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:34:04
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:34:05
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:34:08
Tag ID,Read,24110100E1F023,E2004704CB506021A9450113,UART,2026-09-03 16:34:10
